,DATE,SGG,NO2,O3,CO,SO2,PM10
7137,2018-08-22,강북,0.019462,0.029846,0.353846,0.003692,22.538462
7138,2018-08-23,강북,0.010538,0.014,0.284615,0.003385,12.153846
7139,2018-08-24,강북,0.012231,0.018846,0.330769,0.003231,7.692308
7140,2018-08-25,강북,0.015846,0.036923,0.4,0.003923,22.615385
7141,2018-08-26,강북,0.015308,0.030154,0.376923,0.003385,16.846154
7142,2018-08-27,강북,0.018154,0.019,0.361538,0.003077,8.384615
7143,2018-08-28,강북,0.018692,0.006385,0.407692,0.003154,9.923077
7144,2018-08-29,강북,0.016923,0.007538,0.346154,0.003462,12.615385
7145,2018-08-30,강북,0.022462,0.022538,0.461538,0.003692,25.461538
7146,2018-08-31,강북,0.020077,0.032615,0.423077,0.003692,23.384615
7147,2018-09-01,강북,0.015462,0.024462,0.361538,0.003154,17.769231
7148,2018-09-02,강북,0.011769,0.033615,0.315385,0.003231,12.615385
7149,2018-09-03,강북,0.021385,0.015538,0.392308,0.003462,14.538462
7150,2018-09-04,강북,0.013769,0.028385,0.346154,0.003231,16.384615
7151,2018-09-05,강북,0.016077,0.039769,0.361538,0.004,26.0
7152,2018-09-06,강북,0.025385,0.037462,0.492308,0.004462,33.538462
7153,2018-09-07,강북,0.015077,0.041077,0.369231,0.003769,25.153846
7154,2018-09-08,강북,0.017385,0.028538,0.384615,0.003923,23.0
7155,2018-09-09,강북,0.015,0.030462,0.353846,0.003538,20.0
7156,2018-09-10,강북,0.012308,0.03,0.292308,0.003154,11.230769
7157,2018-09-11,강북,0.014077,0.026846,0.3,0.003231,12.0
7158,2018-09-12,강북,0.018308,0.030154,0.330769,0.003308,14.461538
7159,2018-09-13,강북,0.019846,0.019308,0.346154,0.003308,16.692308
7160,2018-09-14,강북,0.020462,0.018077,0.369231,0.003308,17.538462
7161,2018-09-15,강북,0.021154,0.017615,0.353846,0.003231,11.846154
7162,2018-09-16,강북,0.018,0.027462,0.484615,0.003692,34.692308
7163,2018-09-17,강북,0.017385,0.031846,0.446154,0.003692,26.461538
7164,2018-09-18,강북,0.029308,0.022923,0.523077,0.004,34.384615
7165,2018-09-19,강북,0.032692,0.021615,0.538462,0.004077,38.307692
7166,2018-09-20,강북,0.017538,0.027231,0.353846,0.003308,14.538462
7167,2018-09-21,강북,0.017692,0.021846,0.346154,0.003231,7.384615
7168,2018-09-22,강북,0.022231,0.026154,0.446154,0.003846,29.461538
7169,2018-09-23,강북,0.016846,0.029308,0.423077,0.003846,28.230769
7170,2018-09-24,강북,0.009692,0.028308,0.330769,0.003462,13.461538
7171,2018-09-25,강북,0.010846,0.023692,0.323077,0.003231,13.923077
7172,2018-09-26,강북,0.009308,0.028077,0.284615,0.003,7.615385
7173,2018-09-27,강북,0.013462,0.026308,0.292308,0.003154,8.230769
7174,2018-09-28,강북,0.019923,0.017692,0.330769,0.003308,12.307692
7175,2018-09-29,강북,0.020154,0.020385,0.376923,0.003308,13.615385
7176,2018-09-30,강북,0.016,0.023923,0.353846,0.003308,18.692308
7177,2018-10-01,강북,0.011359,0.028077,0.325641,0.003402,16.965812
7178,2018-10-02,강북,0.020846,0.023615,0.423077,0.003769,24.230769
7179,2018-10-03,강북,0.027231,0.020231,0.469231,0.003923,25.538462
7180,2018-10-04,강북,0.022615,0.020923,0.438462,0.003615,20.538462
7181,2018-10-05,강북,0.017,0.023,0.353846,0.003385,9.615385
7182,2018-10-06,강북,0.011615,0.027385,0.315385,0.003308,5.153846
7183,2018-10-07,강북,0.015385,0.021923,0.438462,0.003846,24.923077
7184,2018-10-08,강북,0.024692,0.017923,0.423077,0.003846,20.615385
7185,2018-10-09,강북,0.029615,0.012154,0.476923,0.003923,23.923077
7186,2018-10-10,강북,0.013462,0.022769,0.353846,0.003462,17.692308
7187,2018-10-11,강북,0.015231,0.018462,0.369231,0.003308,16.384615
7188,2018-10-12,강북,0.027538,0.014154,0.469231,0.003846,22.307692
7189,2018-10-13,강북,0.036615,0.012923,0.523077,0.003846,30.0
7190,2018-10-14,강북,0.028462,0.025154,0.507692,0.003846,32.384615
7191,2018-10-15,강북,0.033231,0.028538,0.669231,0.004385,55.769231
7192,2018-10-16,강북,0.033692,0.018231,0.615385,0.004462,46.846154
7193,2018-10-17,강북,0.034308,0.015538,0.546154,0.004154,32.0
7194,2018-10-18,강북,0.021846,0.015538,0.415385,0.003692,13.230769
7195,2018-10-19,강북,0.024077,0.018769,0.430769,0.003769,17.384615
7196,2018-10-20,강북,0.038581,0.013598,0.596581,0.004333,36.965812
7197,2018-10-21,강북,0.036248,0.020889,0.603419,0.004162,35.17094
7198,2018-10-22,강북,0.049701,0.016077,0.710256,0.005316,47.196581
7199,2018-10-23,강북,0.045718,0.014504,0.707692,0.004632,48.564103
7200,2018-10-24,강북,0.034043,0.014701,0.591453,0.004154,38.948718
7201,2018-10-25,강북,0.042325,0.010513,0.640171,0.004316,35.880342
7202,2018-10-26,강북,0.038838,0.012246,0.561538,0.004377,33.238462
7203,2018-10-27,강북,0.012915,0.024592,0.321538,0.003646,25.7
7204,2018-10-28,강북,0.023623,0.016146,0.453077,0.003638,12.838462
7205,2018-10-29,강북,0.020077,0.016179,0.452137,0.003823,15.82906
7206,2018-10-30,강북,0.019094,0.015162,0.450427,0.003991,19.91453
7207,2018-10-31,강북,0.022513,0.016094,0.469231,0.003991,20.08547
7208,2018-11-01,강북,0.038128,0.010256,0.703419,0.004248,33.102564
7209,2018-11-02,강북,0.049556,0.007923,0.828205,0.00465,40.128205
7210,2018-11-03,강북,0.052128,0.01059,0.824786,0.004838,49.401709
7211,2018-11-04,강북,0.04088,0.01753,0.717949,0.004402,42.179487
7212,2018-11-05,강북,0.048128,0.009547,0.812821,0.00465,54.965812
7213,2018-11-06,강북,0.06294,0.004573,0.991453,0.005248,90.230769
7214,2018-11-07,강북,0.037692,0.009462,0.688034,0.004479,59.42735
7215,2018-11-08,강북,0.025932,0.01394,0.468376,0.003812,8.666667
7216,2018-11-09,강북,0.021692,0.028538,0.569231,0.004846,38.769231
7217,2018-11-10,강북,0.033077,0.021846,0.738462,0.005615,69.384615
7218,2018-11-11,강북,0.033077,0.011692,0.761538,0.004538,64.769231
7219,2018-11-12,강북,0.032077,0.014231,0.569231,0.004846,29.076923
7220,2018-11-13,강북,0.038769,0.010923,0.715385,0.004962,38.692308
7221,2018-11-14,강북,0.038,0.011923,0.630769,0.004692,31.230769
7222,2018-11-15,강북,0.048615,0.007923,0.715385,0.005,43.923077
7223,2018-11-16,강북,0.039462,0.012923,0.823077,0.005154,54.153846
7224,2018-11-17,강북,0.028923,0.011385,0.6,0.004692,31.153846
7225,2018-11-18,강북,0.032077,0.011077,0.707692,0.005192,34.492308
7226,2018-11-19,강북,0.040385,0.010462,0.861538,0.0055,54.153846
7227,2018-11-20,강북,0.039538,0.012077,0.630769,0.005731,42.923077
7228,2018-11-21,강북,0.034462,0.011615,0.553846,0.004615,31.923077
7229,2018-11-22,강북,0.019923,0.021231,0.407692,0.004538,20.538462
7230,2018-11-23,강북,0.033231,0.012154,0.515385,0.005,22.923077
7231,2018-11-24,강북,0.031231,0.011077,0.491538,0.004,20.461538
7232,2018-11-25,강북,0.040538,0.005846,0.798718,0.004462,44.0
7233,2018-11-26,강북,0.044538,0.006538,0.930769,0.005154,58.769231
7234,2018-11-27,강북,0.046308,0.005769,0.930769,0.005462,99.923077
7235,2018-11-28,강북,0.027692,0.015231,0.453846,0.004692,99.884615
7236,2018-11-29,강북,0.039692,0.005231,0.615385,0.005077,73.153846
7237,2018-11-30,강북,0.039308,0.007923,0.607692,0.004846,59.923077
7238,2018-12-01,강북,0.047923,0.005615,0.723077,0.005231,43.923077
7239,2018-12-02,강북,0.037692,0.009385,0.707692,0.004769,45.384615
7240,2018-12-03,강북,0.039692,0.007385,0.780769,0.004538,40.846154
7241,2018-12-04,강북,0.022385,0.012846,0.584615,0.004231,33.461538
7242,2018-12-05,강북,0.023077,0.012615,0.453846,0.004385,27.230769
7243,2018-12-06,강북,0.025308,0.012154,0.515385,0.004462,37.0
7244,2018-12-07,강북,0.011077,0.024846,0.384615,0.004077,21.769231
7245,2018-12-08,강북,0.012308,0.023077,0.407692,0.004231,23.0
7246,2018-12-09,강북,0.019077,0.019846,0.530769,0.004769,22.0
7247,2018-12-10,강북,0.040538,0.007308,0.757692,0.004692,33.230769
7248,2018-12-11,강북,0.043462,0.004308,0.738462,0.005231,38.692308
7249,2018-12-12,강북,0.026,0.017154,0.569231,0.005154,45.230769
7250,2018-12-13,강북,0.030231,0.014692,0.592308,0.005077,38.923077
7251,2018-12-14,강북,0.029385,0.011846,0.553846,0.004769,31.461538
7252,2018-12-15,강북,0.047,0.004462,0.869231,0.005346,55.307692
7253,2018-12-16,강북,0.048846,0.002846,0.903846,0.005154,53.923077
7254,2018-12-17,강북,0.035077,0.011538,0.838462,0.005923,72.538462
7255,2018-12-18,강북,0.046692,0.007462,0.815385,0.005577,44.923077
7256,2018-12-19,강북,0.045923,0.008385,0.853846,0.006,50.153846
7257,2018-12-20,강북,0.052,0.004692,0.919231,0.005692,56.538462
7258,2018-12-21,강북,0.057923,0.003615,0.980769,0.006308,71.0
7259,2018-12-22,강북,0.053308,0.009308,0.973077,0.0065,84.269231
7260,2018-12-23,강북,0.020692,0.022462,0.607692,0.004846,52.615385
7261,2018-12-24,강북,0.026538,0.014846,0.492308,0.004154,21.923077
7262,2018-12-25,강북,0.044769,0.003385,0.711538,0.005231,33.692308
7263,2018-12-26,강북,0.024923,0.015538,0.611538,0.004692,49.384615
7264,2018-12-27,강북,0.013462,0.022462,0.407692,0.004,27.923077
7265,2018-12-28,강북,0.019385,0.015385,0.492308,0.004154,35.230769
7266,2018-12-29,강북,0.015462,0.022077,0.453846,0.004,38.461538
7267,2018-12-30,강북,0.027923,0.012692,0.661538,0.004538,31.846154
7268,2018-12-31,강북,0.041846,0.006769,0.861538,0.004538,46.461538
7269,2019-01-01,강북,0.031,0.015,0.738462,0.004308,38.615385
7270,2019-01-02,강북,0.033846,0.012769,0.730769,0.004462,32.076923
7271,2019-01-03,강북,0.043,0.006692,0.788462,0.004923,38.923077
7272,2019-01-04,강북,0.058615,0.003154,1.053846,0.006,58.769231
7273,2019-01-05,강북,0.026538,0.018538,0.684615,0.005077,68.153846
7274,2019-01-06,강북,0.033385,0.011538,0.661538,0.005231,49.307692
7275,2019-01-07,강북,0.046692,0.009,0.946154,0.005462,53.461538
7276,2019-01-08,강북,0.022077,0.020846,0.569231,0.005231,39.153846
7277,2019-01-09,강북,0.032923,0.009769,0.676923,0.005154,48.538462
7278,2019-01-10,강북,0.046846,0.005,0.830769,0.005615,58.153846
7279,2019-01-11,강북,0.049769,0.005154,0.984615,0.005846,71.692308
7280,2019-01-12,강북,0.050923,0.009462,1.034615,0.005923,92.769231
7281,2019-01-13,강북,0.046,0.014615,1.111538,0.006,100.461538
7282,2019-01-14,강북,0.061385,0.006077,1.15,0.005923,100.5
7283,2019-01-15,강북,0.027538,0.021231,0.973077,0.005462,100.5
7284,2019-01-16,강북,0.023769,0.015615,0.546154,0.004385,49.0
7285,2019-01-17,강북,0.033923,0.012923,0.723077,0.005077,41.846154
7286,2019-01-18,강북,0.046385,0.009231,0.911538,0.005538,52.0
7287,2019-01-19,강북,0.054,0.007615,1.061538,0.006615,92.923077
7288,2019-01-20,강북,0.017308,0.025385,0.615385,0.004923,68.461538
7289,2019-01-21,강북,0.039231,0.009,0.761538,0.005,43.923077
7290,2019-01-22,강북,0.045077,0.009077,1.0,0.005385,65.384615
7291,2019-01-23,강북,0.039769,0.015231,1.003846,0.005308,75.769231
7292,2019-01-24,강북,0.038231,0.011538,0.703846,0.005,42.076923
7293,2019-01-25,강북,0.029385,0.018,0.646154,0.004923,46.769231
7294,2019-01-26,강북,0.017538,0.024385,0.461538,0.004462,41.846154
7295,2019-01-27,강북,0.033538,0.013923,0.676923,0.004692,39.076923
7296,2019-01-28,강북,0.019385,0.024385,0.546154,0.004385,84.884615
7297,2019-01-29,강북,0.039846,0.009077,0.7,0.005154,67.769231
7298,2019-01-30,강북,0.048769,0.008692,0.811538,0.005385,61.0
7299,2019-01-31,강북,0.022769,0.016769,0.561538,0.004615,74.769231
7300,2019-02-01,강북,0.030462,0.013538,0.630769,0.004462,38.769231
7301,2019-02-02,강북,0.042923,0.007154,0.769231,0.004462,57.230769
7302,2019-02-03,강북,0.027538,0.017154,0.692308,0.003692,37.692308
7303,2019-02-04,강북,0.018308,0.025538,0.569231,0.004077,74.846154
7304,2019-02-05,강북,0.039231,0.012769,0.738462,0.005231,82.269231
7305,2019-02-06,강북,0.042969,0.013769,0.792308,0.005231,93.846154
7306,2019-02-07,강북,0.015231,0.027692,0.538462,0.003923,63.461538
7307,2019-02-08,강북,0.022385,0.019308,0.515385,0.004,31.0
7308,2019-02-09,강북,0.015462,0.025692,0.484615,0.004538,34.307692
7309,2019-02-10,강북,0.024462,0.018385,0.6,0.004692,41.615385
7310,2019-02-11,강북,0.022538,0.023077,0.6,0.004769,39.307692
7311,2019-02-12,강북,0.029308,0.024077,0.792308,0.005846,57.615385
7312,2019-02-13,강북,0.024692,0.024,0.584615,0.005,37.692308
7313,2019-02-14,강북,0.038462,0.014,0.684615,0.005308,48.692308
7314,2019-02-15,강북,0.040077,0.014231,0.676923,0.004385,39.076923
7315,2019-02-16,강북,0.018692,0.030692,0.823077,0.004846,60.153846
7316,2019-02-17,강북,0.023154,0.026154,0.638462,0.004846,35.769231
7317,2019-02-18,강북,0.048769,0.007923,0.811538,0.004846,40.461538
7318,2019-02-19,강북,0.040692,0.008923,0.746154,0.004231,42.384615
7319,2019-02-20,강북,0.027923,0.025769,0.753846,0.004154,56.538462
7320,2019-02-21,강북,0.044769,0.015308,0.996154,0.004923,79.692308
7321,2019-02-22,강북,0.048846,0.014231,0.965385,0.005346,71.0
7322,2019-02-23,강북,0.043615,0.017462,0.857692,0.005154,50.923077
7323,2019-02-24,강북,0.046231,0.020231,0.85,0.006115,55.692308
7324,2019-02-25,강북,0.038308,0.022769,0.819231,0.005,85.5
7325,2019-02-26,강북,0.040154,0.017308,0.730769,0.005154,52.0
7326,2019-02-27,강북,0.050692,0.016,0.769231,0.006269,67.692308
7327,2019-02-28,강북,0.048846,0.023308,0.876923,0.005885,85.730769
7328,2019-03-01,강북,0.047308,0.029462,0.988462,0.006038,100.5
7329,2019-03-02,강북,0.048615,0.026923,0.996154,0.005462,100.5
7330,2019-03-03,강북,0.044462,0.03,0.923077,0.005269,95.923077
7331,2019-03-04,강북,0.048077,0.031077,1.023077,0.005885,100.5
7332,2019-03-05,강북,0.034769,0.036692,0.988462,0.005615,100.5
7333,2019-03-06,강북,0.044769,0.029,0.903846,0.005846,100.5
7334,2019-03-07,강북,0.026077,0.033692,0.723077,0.003923,54.076923
7335,2019-03-08,강북,0.040154,0.012785,0.751538,0.004238,50.769231
7336,2019-03-09,강북,0.045351,0.009744,0.533194,0.004133,55.336878
7337,2019-03-10,강북,0.045333,0.0098,0.533333,0.004133,55.333333
7338,2019-03-11,강북,0.045333,0.0098,0.533333,0.004133,55.333333
7339,2019-03-12,강북,0.045333,0.0098,0.533333,0.004133,55.333333
7340,2019-03-13,강북,0.045333,0.0098,0.533333,0.004133,55.333333
7341,2019-03-14,강북,0.031538,0.023385,0.623077,0.004077,40.076923
7342,2019-03-15,강북,0.031308,0.025308,0.623077,0.003538,68.846154
7343,2019-03-16,강북,0.039796,0.018127,0.452931,0.004,69.97762
7344,2019-03-17,강북,0.0398,0.0182,0.453333,0.004,70.133333
7345,2019-03-18,강북,0.044692,0.014692,0.661538,0.005077,39.384615
7346,2019-03-19,강북,0.051846,0.015923,0.803846,0.005769,62.615385
7347,2019-03-20,강북,0.049923,0.015308,0.842308,0.004538,93.5
7348,2019-03-21,강북,0.022231,0.032923,0.515385,0.003231,31.153846
7349,2019-03-22,강북,0.015762,0.033592,0.446154,0.003015,37.307692
7350,2019-03-23,강북,0.023838,0.028038,0.492308,0.003192,23.615385
7351,2019-03-24,강북,0.018769,0.033923,0.484615,0.003308,26.846154
7352,2019-03-25,강북,0.030846,0.032846,0.523077,0.003615,46.384615
7353,2019-03-26,강북,0.028769,0.035077,0.538462,0.003769,59.153846
7354,2019-03-27,강북,0.029846,0.047885,0.684615,0.004923,88.769231
7355,2019-03-28,강북,0.024846,0.036308,0.615385,0.003538,85.961538
7356,2019-03-29,강북,0.021538,0.038615,0.461538,0.003538,38.384615
7357,2019-03-30,강북,0.018385,0.037538,0.484615,0.002846,34.384615
7358,2019-03-31,강북,0.012308,0.037308,0.484615,0.002846,42.538462
7359,2019-04-01,강북,0.018231,0.034923,0.438462,0.003308,24.153846
7360,2019-04-02,강북,0.025769,0.030538,0.507692,0.003462,31.384615
7361,2019-04-03,강북,0.03,0.032308,0.538462,0.003769,38.230769
7362,2019-04-04,강북,0.028923,0.033,0.492308,0.004308,34.307692
7363,2019-04-05,강북,0.021846,0.040077,0.461538,0.003692,76.307692
7364,2019-04-06,강북,0.041769,0.014846,0.630769,0.003846,58.230769
7365,2019-04-07,강북,0.019923,0.031538,0.5,0.003462,34.538462
7366,2019-04-08,강북,0.022231,0.033385,0.438462,0.003615,36.076923
7367,2019-04-09,강북,0.023846,0.028462,0.430769,0.003385,24.076923
7368,2019-04-10,강북,0.018308,0.031923,0.415385,0.003,6.538462
7369,2019-04-11,강북,0.029538,0.023,0.569231,0.003538,25.153846
7370,2019-04-12,강북,0.034154,0.031385,0.592308,0.004308,49.153846
7371,2019-04-13,강북,0.036538,0.036308,0.592308,0.004615,48.230769
7372,2019-04-14,강북,0.021769,0.042808,0.484615,0.003692,36.769231
7373,2019-04-15,강북,0.034385,0.027692,0.584615,0.004231,50.076923
7374,2019-04-16,강북,0.040538,0.029385,0.607692,0.004769,45.615385
7375,2019-04-17,강북,0.036231,0.031769,0.553846,0.004846,38.461538
7376,2019-04-18,강북,0.030154,0.026462,0.5,0.004462,36.538462
7377,2019-04-19,강북,0.021231,0.028692,0.461538,0.003308,39.923077
7378,2019-04-20,강북,0.023692,0.033231,0.446154,0.003462,43.538462
7379,2019-04-21,강북,0.018769,0.036077,0.446154,0.003,30.923077
7380,2019-04-22,강북,0.033154,0.032769,0.592308,0.003769,84.807692
7381,2019-04-23,강북,0.044,0.033923,0.730769,0.004769,90.115385
7382,2019-04-24,강북,0.028231,0.030538,0.576923,0.003923,58.0
7383,2019-04-25,강북,0.022462,0.024462,0.461538,0.003231,39.538462
7384,2019-04-26,강북,0.017308,0.029385,0.353846,0.002846,7.461538
7385,2019-04-27,강북,0.021231,0.027923,0.407692,0.003154,16.153846
7386,2019-04-28,강북,0.017308,0.040846,0.361538,0.003438,18.153846
7387,2019-04-29,강북,0.028385,0.027615,0.469231,0.003538,20.923077
7388,2019-04-30,강북,0.032769,0.028615,0.538462,0.003538,33.076923
7389,2019-05-01,강북,0.026,0.036231,0.523077,0.003692,59.384615
7390,2019-05-02,강북,0.022923,0.034154,0.430769,0.003538,54.923077
7391,2019-05-03,강북,0.040308,0.037231,0.630769,0.005615,57.076923
7392,2019-05-04,강북,0.041385,0.047769,0.746154,0.005615,89.038462
7393,2019-05-05,강북,0.034154,0.045192,0.653846,0.005,64.769231
7394,2019-05-06,강북,0.010692,0.041846,0.315385,0.003462,31.538462
7395,2019-05-07,강북,0.026923,0.038154,0.476923,0.004385,46.846154
7396,2019-05-08,강북,0.027077,0.048462,0.507692,0.005154,50.923077
7397,2019-05-09,강북,0.027385,0.043269,0.507692,0.004692,49.692308
7398,2019-05-10,강북,0.036769,0.040462,0.569231,0.004538,60.076923
7399,2019-05-11,강북,0.043538,0.037308,0.646154,0.004846,65.230769
7400,2019-05-12,강북,0.033,0.050462,0.615385,0.004615,55.769231
7401,2019-05-13,강북,0.041846,0.035615,0.623077,0.005154,56.0
7402,2019-05-14,강북,0.027154,0.043615,0.461538,0.005154,40.923077
7403,2019-05-15,강북,0.035385,0.041692,0.584615,0.005,66.384615
7404,2019-05-16,강북,0.032846,0.045269,0.576923,0.004154,65.0
7405,2019-05-17,강북,0.034462,0.039,0.492308,0.004385,50.615385
7406,2019-05-18,강북,0.017,0.040154,0.369231,0.004077,27.769231
7407,2019-05-19,강북,0.013692,0.024769,0.384615,0.003308,13.0
7408,2019-05-20,강북,0.014308,0.032846,0.392308,0.003923,37.307692
7409,2019-05-21,강북,0.021154,0.042462,0.438462,0.004692,50.692308
7410,2019-05-22,강북,0.024692,0.052385,0.546154,0.005231,55.384615
7411,2019-05-23,강북,0.033231,0.053423,0.646154,0.005846,71.153846
7412,2019-05-24,강북,0.039231,0.0535,0.684615,0.006154,80.884615
7413,2019-05-25,강북,0.028077,0.053038,0.661538,0.005769,82.538462
7414,2019-05-26,강북,0.025077,0.047385,0.507692,0.004846,38.0
7415,2019-05-27,강북,0.017769,0.032769,0.4,0.003462,22.384615
7416,2019-05-28,강북,0.017462,0.036692,0.346154,0.003538,20.923077
7417,2019-05-29,강북,0.028846,0.044154,0.523077,0.004462,47.230769
7418,2019-05-30,강북,0.031385,0.045731,0.553846,0.005,45.538462
7419,2019-05-31,강북,0.016154,0.050923,0.323077,0.003846,20.615385
7420,2019-06-01,강북,0.019692,0.048038,0.423077,0.004077,34.230769
7421,2019-06-02,강북,0.019692,0.050846,0.476923,0.004385,36.384615
7422,2019-06-03,강북,0.029615,0.046231,0.5,0.003846,38.230769
7423,2019-06-04,강북,0.024692,0.032538,0.453846,0.004385,28.615385
7424,2019-06-05,강북,0.028308,0.036154,0.507692,0.003923,51.846154
7425,2019-06-06,강북,0.033077,0.025231,0.638462,0.004077,62.307692
7426,2019-06-07,강북,0.012154,0.050154,0.376923,0.003462,11.384615
7427,2019-06-08,강북,0.019923,0.045538,0.415385,0.003692,23.461538
7428,2019-06-09,강북,0.017538,0.049192,0.515385,0.004538,38.615385
7429,2019-06-10,강북,0.012846,0.029231,0.323077,0.003231,8.692308
7430,2019-06-11,강북,0.014154,0.038385,0.330769,0.003077,10.615385
7431,2019-06-12,강북,0.024,0.031231,0.423077,0.003385,29.307692
7432,2019-06-13,강북,0.026692,0.036538,0.446154,0.003615,29.461538
7433,2019-06-14,강북,0.019692,0.043154,0.376923,0.003231,31.846154
7434,2019-06-15,강북,0.011692,0.044615,0.392308,0.002846,34.307692
7435,2019-06-16,강북,0.011308,0.043615,0.323077,0.002846,13.692308
7436,2019-06-17,강북,0.02,0.036769,0.376923,0.004385,24.153846
7437,2019-06-18,강북,0.025769,0.026846,0.484615,0.003538,30.923077
7438,2019-06-19,강북,0.016,0.0465,0.423077,0.003077,31.846154
7439,2019-06-20,강북,0.015923,0.045962,0.407692,0.003,26.692308
7440,2019-06-21,강북,0.017308,0.036385,0.407692,0.003,27.076923
7441,2019-06-22,강북,0.011769,0.039769,0.3,0.003,10.0
7442,2019-06-23,강북,0.009077,0.043,0.284615,0.002769,10.153846
7443,2019-06-24,강북,0.021308,0.039462,0.361538,0.003308,19.538462
7444,2019-06-25,강북,0.024462,0.047962,0.423077,0.003538,30.384615
7445,2019-06-26,강북,0.027462,0.043846,0.453846,0.003538,31.538462
7446,2019-06-27,강북,0.018769,0.039692,0.392308,0.003154,19.615385
7447,2019-06-28,강북,0.029769,0.030462,0.546154,0.004385,43.0
7448,2019-06-29,강북,0.018385,0.029692,0.407692,0.003462,23.307692
7449,2019-06-30,강북,0.013846,0.036615,0.430769,0.003538,31.461538
7450,2019-07-01,강북,0.018077,0.049423,0.515385,0.003538,34.769231
7451,2019-07-02,강북,0.017615,0.049077,0.453846,0.003538,30.615385
7452,2019-07-03,강북,0.018538,0.030538,0.469231,0.003769,32.461538
7453,2019-07-04,강북,0.024923,0.034846,0.476923,0.003538,29.769231
7454,2019-07-05,강북,0.028769,0.044115,0.5,0.003692,32.461538
7455,2019-07-06,강북,0.019692,0.0455,0.453846,0.003462,28.538462
7456,2019-07-07,강북,0.007154,0.044615,0.353846,0.002923,16.0
7457,2019-07-08,강북,0.009846,0.037154,0.276923,0.002923,8.384615
7458,2019-07-09,강북,0.010462,0.035385,0.3,0.002923,8.692308
7459,2019-07-10,강북,0.009923,0.030615,0.284615,0.002923,8.384615
7460,2019-07-11,강북,0.010154,0.02,0.315385,0.003077,6.538462
7461,2019-07-12,강북,0.017931,0.022615,0.36,0.003262,13.707692
7462,2019-07-13,강북,0.0187,0.036054,0.491538,0.004092,31.515385
7463,2019-07-14,강북,0.016254,0.045569,0.580769,0.003523,42.161538
7464,2019-07-15,강북,0.023431,0.027469,0.575385,0.003185,37.515385
7465,2019-07-16,강북,0.021308,0.035115,0.515385,0.003308,29.461538
7466,2019-07-17,강북,0.023615,0.035538,0.592308,0.003538,61.115385
7467,2019-07-18,강북,0.026615,0.051577,0.669231,0.004308,67.0
7468,2019-07-19,강북,0.020615,0.035692,0.492308,0.004077,35.230769
7469,2019-07-20,강북,0.010231,0.014385,0.307692,0.003154,7.846154
7470,2019-07-21,강북,0.01,0.017231,0.369231,0.003308,14.846154
7471,2019-07-22,강북,0.019692,0.040538,0.492308,0.003923,43.923077
7472,2019-07-23,강북,0.020769,0.017692,0.438462,0.003923,27.769231
7473,2019-07-24,강북,0.019308,0.010923,0.4,0.003154,23.538462
7474,2019-07-25,강북,0.024769,0.012154,0.484615,0.003231,24.769231
7475,2019-07-26,강북,0.021846,0.022462,0.461538,0.003231,18.461538
7476,2019-07-27,강북,0.017923,0.030154,0.469231,0.003462,18.769231
7477,2019-07-28,강북,0.013077,0.020615,0.4,0.003231,13.769231
7478,2019-07-29,강북,0.012462,0.008923,0.352308,0.003308,14.307692
7479,2019-07-30,강북,0.012923,0.013385,0.4,0.003308,18.769231
7480,2019-07-31,강북,0.020692,0.016,0.484615,0.003231,15.846154
7481,2019-08-01,강북,0.015538,0.016308,0.423077,0.003308,13.153846
7482,2019-08-02,강북,0.015846,0.022077,0.376923,0.003308,18.769231
7483,2019-08-03,강북,0.017077,0.034,0.407692,0.003308,20.307692
7484,2019-08-04,강북,0.017385,0.043615,0.453846,0.003385,27.846154
7485,2019-08-05,강북,0.019231,0.033,0.476923,0.003462,38.384615
7486,2019-08-06,강북,0.014846,0.029846,0.376923,0.003462,27.769231
7487,2019-08-07,강북,0.019385,0.011308,0.415385,0.003385,20.461538
7488,2019-08-08,강북,0.020385,0.026692,0.5,0.004,40.615385
7489,2019-08-09,강북,0.021154,0.020231,0.407692,0.004077,27.384615
7490,2019-08-10,강북,0.014692,0.027615,0.369231,0.003615,20.538462
7491,2019-08-11,강북,0.008385,0.025462,0.292308,0.003231,16.923077
7492,2019-08-12,강북,0.016769,0.011846,0.4,0.003385,17.538462
7493,2019-08-13,강북,0.018615,0.026769,0.430769,0.003615,23.384615
7494,2019-08-14,강북,0.014385,0.020154,0.392308,0.003385,17.384615
7495,2019-08-15,강북,0.009538,0.012769,0.346154,0.003308,8.384615
7496,2019-08-16,강북,0.015615,0.021923,0.438462,0.003385,17.846154
7497,2019-08-17,강북,0.014385,0.052962,0.484615,0.003923,32.923077
7498,2019-08-18,강북,0.012769,0.049423,0.446154,0.003769,22.461538
7499,2019-08-19,강북,0.018308,0.041462,0.453846,0.003385,24.384615
7500,2019-08-20,강북,0.018,0.043077,0.453846,0.003462,28.692308
7501,2019-08-21,강북,0.021615,0.034462,0.453846,0.003692,31.153846
7502,2019-08-22,강북,0.018,0.040385,0.492308,0.003538,38.692308
7503,2019-08-23,강북,0.015538,0.040923,0.530769,0.003615,33.923077
7504,2019-08-24,강북,0.021231,0.026231,0.484615,0.003462,24.384615
7505,2019-08-25,강북,0.016462,0.033692,0.469231,0.003385,21.084615
7506,2019-08-26,강북,0.021077,0.037385,0.523077,0.003462,27.0
7507,2019-08-27,강북,0.022462,0.038,0.507692,0.003385,27.153846
